110.00,776607268
111.00,777386449
112.00,778191529
113.00,788651309
114.00,791640208
115.00,791682572
116.00,792722727
117.00,793838703
118.00,797843257
119.00,807121841
120.00,821328414
121.00,825333483
122.00,825416590
123.00,828557833
124.00,828870318
125.00,846054696
126.00,881155857
127.00,881765474
128.00,1003880309
129.00,1011061348
130.00,1011733141
131.00,1013168969
132.00,1019908618
133.00,1030011994
134.00,1033012652
135.00,1039620914
136.00,1043219610
137.00,1044805750
138.00,1044983075
139.00,1048751358
140.00,1052770743
141.00,1060577697
142.00,1061814695
143.00,1063940622
144.00,1076782221
145.00,1082318449
146.00,1089237032
147.00,1089350512
148.00,1096106330
149.00,1108956463
150.00,1109898208
151.00,1111146725
152.00,1112083275
153.00,1115006440
154.00,1116815344
155.00,1125871262
156.00,1132476615
157.00,1134191082
158.00,1137875866
159.00,1145214261
160.00,1148516019
161.00,1150738018
162.00,1158812690
163.00,1163943924
164.00,1169349804
165.00,1172199469
166.00,1183596438
167.00,1192838959
168.00,1198007983
169.00,1198668921
170.00,1199566163
171.00,1207777309
172.00,1210573229
173.00,1218256113
174.00,1220350765
175.00,1229664929
176.00,1232545285
177.00,1242728429
178.00,1249493773
179.00,1256684603
180.00,1259266872
181.00,1259270486
182.00,1260628214
183.00,1261614053
184.00,1261634449
185.00,1266203843
186.00,1271611069
187.00,1273674834
188.00,1273959199
189.00,1275770203
190.00,1276432639
191.00,1279340993
192.00,1282583988
193.00,1283877268
194.00,1287925942
195.00,1288277141
196.00,1290440268
197.00,1291475932
198.00,1301415759
199.00,1309635510
200.00,1317477229
201.00,1325963179
202.00,1336393416
203.00,1339414167
204.00,1342642084
205.00,1343576143
206.00,1357332385
207.00,1359837698
208.00,1364503763
209.00,1365262894
210.00,1375828021
211.00,1381793711
212.00,1391731565
213.00,1396399254
214.00,1403370385
215.00,1405548063
216.00,1406602756
217.00,1407123333
218.00,1418875634
219.00,1432001136
220.00,1444755749
